,genero,monto,fecha,hora,tipo_tc,linea_tc,interes_tc,status_txn,is_prime,dcto,cashback,fraude,device_score,dia
20334,M,637.5316201,2020-10-01,9,FÃ­sica,85000,35,Rechazada,False,63.75316201,5.737784581,False,3,Thursday
20335,M,311.3722205,2020-01-22,16,FÃ­sica,85000,35,En proceso,False,62.27444409,2.490977764,False,2,Wednesday
20336,M,887.7826804,2020-01-28,4,FÃ­sica,85000,35,Rechazada,False,0.0,8.877826804,False,2,Tuesday
20337,F,511.0682071,2020-08-01,15,Virtual,93000,43,Aceptada,False,51.10682071,9.199227728,False,3,Saturday
20338,F,556.8380986,2020-04-01,20,FÃ­sica,93000,43,En proceso,False,111.3676197,4.454704789,False,4,Wednesday
20339,F,104.613434,2020-01-13,10,Virtual,93000,43,Aceptada,False,0.0,2.09226868,False,4,Monday
20340,F,28.25227713,2020-08-01,23,FÃ­sica,93000,43,En proceso,False,2.825227713,0.254270494,False,5,Saturday
20341,F,202.3109573,2020-01-27,8,Virtual,93000,43,Aceptada,False,0.0,4.046219146,False,4,Monday
20342,F,310.815165,2020-01-30,16,FÃ­sica,93000,43,Aceptada,False,0.0,3.10815165,False,2,Thursday
20343,F,455.9086118,2020-09-01,18,FÃ­sica,93000,43,Aceptada,False,0.0,4.559086118,False,4,Tuesday
20344,F,595.5269452,2020-01-27,6,FÃ­sica,93000,43,En proceso,False,0.0,5.955269452,False,1,Monday
20345,F,463.5030582,2020-05-01,17,FÃ­sica,93000,43,Aceptada,False,46.35030582,4.171527524,False,2,Friday
20346,F,403.7731001,2020-05-01,18,Virtual,93000,43,En proceso,False,0.0,8.075462003,False,1,Friday
20347,F,573.2755788,2020-09-01,18,FÃ­sica,93000,43,En proceso,False,0.0,5.732755788,False,1,Tuesday
20348,F,954.0684658,2020-01-27,7,Virtual,93000,43,Aceptada,False,0.0,19.08136932,False,5,Monday
20349,F,54.36868983,2020-06-01,4,FÃ­sica,93000,43,Aceptada,False,0.0,0.543686898,False,3,Monday
20350,F,252.448547,2020-01-20,4,FÃ­sica,40000,60,Aceptada,False,0.0,2.52448547,False,1,Monday
20351,F,45.3349216,2020-01-13,17,Virtual,40000,60,Aceptada,False,0.0,0.906698432,False,1,Monday
20352,M,894.1155605,2020-01-29,6,Virtual,28000,56,Aceptada,False,0.0,17.88231121,False,2,Wednesday
20353,M,882.4041513,2020-09-01,20,FÃ­sica,28000,56,Aceptada,False,0.0,8.824041513,False,4,Tuesday
20354,--,977.6816436,2020-01-21,15,FÃ­sica,86000,43,Aceptada,False,0.0,9.776816436,False,3,Tuesday
20355,--,62.78802774,2020-01-14,6,FÃ­sica,86000,43,En proceso,False,0.0,0.627880277,False,5,Tuesday
20356,M,709.7617806,2020-04-01,5,FÃ­sica,47000,41,Aceptada,False,0.0,7.097617806,False,1,Wednesday
20357,F,425.4226233,2020-07-01,14,Virtual,94000,32,En proceso,False,42.54226233,7.65760722,False,4,Wednesday
20358,F,21.48349672,2020-01-25,21,Virtual,94000,32,En proceso,False,2.148349672,0.386702941,False,5,Saturday
20359,F,477.5101239,2020-02-01,4,Virtual,94000,32,Aceptada,False,47.75101239,8.59518223,False,1,Saturday
20360,F,193.7930558,2020-01-23,7,FÃ­sica,94000,32,Rechazada,False,19.37930558,1.744137502,False,4,Thursday
20361,F,983.6337871,2020-08-01,13,FÃ­sica,94000,32,Aceptada,False,0.0,9.836337871,False,5,Saturday
20362,F,151.4104331,2020-01-20,12,Virtual,94000,32,En proceso,False,0.0,3.028208662,False,3,Monday
20363,F,224.7091593,2020-01-24,18,FÃ­sica,94000,32,Rechazada,False,0.0,2.247091593,False,1,Friday
20364,F,363.8978139,2020-01-20,21,FÃ­sica,94000,32,Aceptada,False,0.0,3.638978139,False,4,Monday
20365,F,599.7451066,2020-01-22,14,Virtual,82000,36,Aceptada,False,59.97451066,10.79541192,False,3,Wednesday
20366,F,729.0611117,2020-09-01,15,FÃ­sica,82000,36,En proceso,False,0.0,7.290611117,False,2,Tuesday
20367,F,31.8476739,2020-01-18,16,FÃ­sica,82000,36,Aceptada,False,0.0,0.318476739,False,4,Saturday
20368,F,590.3337532,2020-01-17,15,FÃ­sica,82000,36,Aceptada,False,0.0,5.903337532,False,1,Friday
20369,F,713.7737215,2020-01-29,4,Virtual,82000,36,Aceptada,False,0.0,14.27547443,False,5,Wednesday
20370,F,707.6804805,2020-04-01,11,FÃ­sica,82000,36,En proceso,False,70.76804805,6.369124324,False,1,Wednesday
20371,F,43.28257464,2020-01-20,14,FÃ­sica,82000,36,Aceptada,False,0.0,0.432825746,False,2,Monday
20372,F,684.9542036,2020-12-01,12,FÃ­sica,82000,36,Aceptada,False,0.0,6.849542036,False,4,Tuesday
20373,M,277.1438252,2020-09-01,1,FÃ­sica,39000,34,Aceptada,False,27.71438252,2.494294427,False,1,Tuesday
20374,M,728.9069312,2020-08-01,11,FÃ­sica,39000,34,Aceptada,False,72.89069312,6.560162381,False,2,Saturday
20375,M,104.2354508,2020-01-23,22,FÃ­sica,61000,62,Rechazada,False,10.42354508,0.938119057,False,1,Thursday
20376,M,850.0866298,2020-01-14,13,Virtual,61000,62,Aceptada,False,85.00866298,15.30155934,False,1,Tuesday
20377,M,197.6131115,2020-01-13,9,FÃ­sica,76000,53,En proceso,True,0.0,1.976131115,False,5,Monday
20378,M,497.1743733,2020-02-01,12,FÃ­sica,76000,53,Aceptada,True,99.43487465,3.977394986,False,1,Saturday
20379,M,282.2678719,2020-01-26,9,FÃ­sica,76000,53,Aceptada,True,0.0,2.822678719,False,4,Sunday
20380,M,932.5448819,2020-04-01,4,FÃ­sica,76000,53,Aceptada,True,0.0,9.325448819,False,5,Wednesday
20381,M,959.105309,2020-01-30,14,Virtual,76000,53,Aceptada,True,0.0,19.18210618,False,1,Thursday
20382,M,816.279951,2020-01-20,8,Virtual,76000,53,Aceptada,True,81.6279951,14.69303912,False,5,Monday
20383,M,696.4938954,2020-01-24,8,Virtual,36000,51,En proceso,False,139.2987791,11.14390233,True,4,Friday
20384,M,96.85768432,2020-11-01,2,FÃ­sica,79000,44,En proceso,False,0.0,0.968576843,False,3,Sunday
20385,F,397.9486807,2020-01-27,3,FÃ­sica,63000,56,Rechazada,True,39.79486807,3.581538126,False,2,Monday
20386,F,21.04746323,2020-10-01,19,Virtual,83000,60,Aceptada,False,0.0,0.420949265,False,5,Thursday
20387,F,675.3428718,2020-01-24,4,FÃ­sica,83000,60,Aceptada,False,0.0,6.753428718,False,1,Friday
20388,F,734.4230424,2020-12-01,12,Virtual,83000,60,Rechazada,False,0.0,14.68846085,False,2,Tuesday
20389,F,486.8259817,2020-01-17,19,FÃ­sica,83000,60,Aceptada,False,0.0,4.868259817,False,3,Friday
20390,F,92.29759605,2020-04-01,20,FÃ­sica,83000,60,Aceptada,False,0.0,0.922975961,False,2,Wednesday
20391,F,1.345062713,2020-01-18,5,FÃ­sica,83000,60,Aceptada,False,0.134506271,0.012105564,False,1,Saturday
20392,F,687.7114713,2020-06-01,6,FÃ­sica,83000,60,En proceso,False,0.0,6.877114713,False,3,Monday
20393,F,549.843771,2020-08-01,23,FÃ­sica,83000,60,Aceptada,False,0.0,5.49843771,False,1,Saturday
20394,F,163.7235757,2020-05-01,21,FÃ­sica,83000,60,Aceptada,False,0.0,1.637235757,False,5,Friday
20395,F,476.8307662,2020-01-27,18,FÃ­sica,83000,60,Aceptada,False,0.0,4.768307662,False,5,Monday
20396,F,810.6189396,2020-01-24,11,Virtual,83000,60,Aceptada,False,0.0,16.21237879,False,1,Friday
20397,M,196.3835631,2020-01-22,7,FÃ­sica,26000,33,Aceptada,False,19.63835631,1.767452068,False,4,Wednesday
20398,M,641.5356547,2020-01-27,6,FÃ­sica,26000,33,Rechazada,False,0.0,6.415356547,False,5,Monday
20399,M,567.8688542,2020-08-01,9,FÃ­sica,26000,33,Aceptada,False,0.0,5.678688542,False,1,Saturday
20400,M,228.6464715,2020-01-29,19,FÃ­sica,26000,33,En proceso,False,0.0,2.286464715,False,3,Wednesday
20401,M,212.9083399,2020-01-14,23,FÃ­sica,26000,33,Aceptada,False,42.58166798,1.703266719,False,5,Tuesday
20402,M,517.066696,2020-11-01,19,FÃ­sica,26000,33,Aceptada,False,103.4133392,4.136533568,False,4,Sunday
20403,M,706.7623772,2020-01-24,7,FÃ­sica,26000,33,Aceptada,False,0.0,7.067623772,False,4,Friday
20404,M,570.2780966,2020-01-18,6,FÃ­sica,26000,33,Aceptada,False,0.0,5.702780966,False,2,Saturday
20405,--,581.4219954,2020-05-01,18,FÃ­sica,97000,48,Aceptada,False,0.0,5.814219954,False,2,Friday
20406,--,869.9775187,2020-01-27,11,FÃ­sica,97000,48,En proceso,False,173.9955037,6.959820149,False,3,Monday
20407,--,600.6654154,2020-06-01,14,Virtual,97000,48,En proceso,False,60.06654154,10.81197748,True,4,Monday
20408,--,68.47219505,2020-01-25,20,FÃ­sica,97000,48,En proceso,False,6.847219505,0.616249755,False,1,Saturday
20409,--,963.0421343,2020-01-20,20,FÃ­sica,97000,48,Aceptada,False,0.0,9.630421343,False,4,Monday
20410,--,567.9169285,2020-01-22,15,FÃ­sica,97000,48,En proceso,False,0.0,5.679169285,False,2,Wednesday
20411,--,313.5984337,2020-01-27,18,FÃ­sica,97000,48,Aceptada,False,0.0,3.135984337,False,4,Monday
20412,--,143.0977634,2020-01-14,23,FÃ­sica,97000,48,En proceso,False,0.0,1.430977634,False,1,Tuesday
20413,--,385.0594139,2020-01-25,17,FÃ­sica,97000,48,Aceptada,False,0.0,3.850594139,False,2,Saturday
20414,--,955.1816124,2020-12-01,22,FÃ­sica,97000,48,Aceptada,False,95.51816124,8.596634512,False,5,Tuesday
20415,--,716.3683114,2020-01-16,8,FÃ­sica,97000,48,Aceptada,False,0.0,7.163683114,False,3,Thursday
20416,--,755.2835142,2020-06-01,6,FÃ­sica,97000,48,Aceptada,False,0.0,7.552835142,False,4,Monday
20417,--,246.0609031,2020-10-01,4,FÃ­sica,97000,48,Aceptada,False,24.60609031,2.214548128,False,5,Thursday
20418,--,475.9348608,2020-01-13,19,FÃ­sica,97000,48,Aceptada,False,0.0,4.759348608,False,4,Monday
20419,--,878.8572728,2020-01-15,5,Virtual,97000,48,Aceptada,False,175.7714546,14.06171636,False,5,Wednesday
20420,--,21.09627114,2020-01-20,10,FÃ­sica,97000,48,Aceptada,False,2.109627114,0.18986644,False,5,Monday
20421,M,241.3197268,2020-03-01,8,FÃ­sica,51000,42,Rechazada,False,0.0,2.413197268,False,1,Sunday
20422,M,661.8477809,2020-01-26,8,FÃ­sica,51000,42,Aceptada,False,0.0,6.618477809,False,5,Sunday
20423,M,121.0455886,2020-01-22,7,Virtual,51000,42,Aceptada,False,12.10455886,2.178820594,False,1,Wednesday
20424,M,5.721360251,2020-05-01,11,FÃ­sica,51000,42,Aceptada,False,0.0,0.057213603,False,3,Friday
20425,M,913.1697103,2020-01-29,12,Virtual,51000,42,Aceptada,False,182.6339421,14.61071536,False,4,Wednesday
20426,M,285.9069563,2020-04-01,7,FÃ­sica,51000,42,Rechazada,False,0.0,2.859069563,False,5,Wednesday
20427,M,763.4913806,2020-01-13,3,Virtual,51000,42,En proceso,False,76.34913806,13.74284485,False,5,Monday
20428,M,115.371195,2020-01-22,16,Virtual,51000,42,En proceso,False,0.0,2.307423901,False,2,Wednesday
20429,M,246.7744406,2020-01-13,4,FÃ­sica,51000,42,Aceptada,False,24.67744406,2.220969966,False,2,Monday
20430,--,305.9327066,2020-01-29,8,Virtual,49000,55,Aceptada,False,0.0,6.118654132,False,2,Wednesday
20431,--,57.94669986,2020-01-15,23,FÃ­sica,49000,55,Aceptada,False,0.0,0.579466999,False,5,Wednesday
20432,--,193.5570508,2020-01-25,21,FÃ­sica,49000,55,Aceptada,False,19.35570508,1.742013457,False,5,Saturday
20433,--,569.6846604,2020-01-24,22,FÃ­sica,49000,55,Aceptada,False,0.0,5.696846604,False,4,Friday
20434,--,947.9074546,2020-11-01,2,FÃ­sica,49000,55,Rechazada,False,94.79074546,8.531167091,True,5,Sunday
20435,--,825.2600668,2020-01-19,10,FÃ­sica,49000,55,Aceptada,False,0.0,8.252600668,False,2,Sunday
20436,M,245.667311,2020-01-19,13,Virtual,72000,45,Aceptada,True,49.1334622,3.930676976,False,1,Sunday
20437,M,821.5607739,2020-01-21,21,FÃ­sica,72000,45,Aceptada,True,0.0,8.215607739,False,4,Tuesday
20438,M,501.7174405,2020-01-22,15,FÃ­sica,50000,35,Aceptada,True,0.0,5.017174405,False,3,Wednesday
20439,M,254.4020663,2020-01-25,9,FÃ­sica,92000,61,Aceptada,False,0.0,2.544020663,False,4,Saturday
20440,M,698.7297121,2020-12-01,7,FÃ­sica,92000,61,Aceptada,False,0.0,6.987297121,False,5,Tuesday
20441,M,970.1444361,2020-01-19,20,FÃ­sica,92000,61,Aceptada,False,0.0,9.701444361,False,5,Sunday
20442,F,351.022198,2020-01-24,11,FÃ­sica,93000,46,Aceptada,False,0.0,3.51022198,False,2,Friday
20443,F,997.1378791,2020-01-13,18,FÃ­sica,93000,46,Aceptada,False,0.0,9.971378791,False,3,Monday
20444,F,664.3038461,2020-08-01,10,Virtual,93000,46,Aceptada,False,0.0,13.28607692,False,4,Saturday
20445,F,786.5473696,2020-01-28,15,FÃ­sica,93000,46,Aceptada,False,0.0,7.865473696,False,5,Tuesday
20446,M,206.3440211,2020-12-01,10,Virtual,83000,48,Aceptada,True,0.0,4.126880423,False,5,Tuesday
20447,M,844.4354485,2020-01-22,1,Virtual,83000,48,En proceso,True,0.0,16.88870897,False,4,Wednesday
20448,M,422.3892916,2020-01-28,1,FÃ­sica,83000,48,Aceptada,True,0.0,4.223892916,False,1,Tuesday
20449,M,949.3963791,2020-01-14,19,Virtual,83000,48,Aceptada,True,0.0,18.98792758,False,5,Tuesday
20450,M,478.3705815,2020-01-19,16,FÃ­sica,83000,48,Aceptada,True,0.0,4.783705815,False,2,Sunday
20451,M,13.06796893,2020-01-16,18,Virtual,83000,48,Aceptada,True,1.306796893,0.235223441,False,3,Thursday
20452,M,505.1239596,2020-01-27,17,Virtual,67000,60,Aceptada,True,50.51239596,9.092231272,False,4,Monday
20453,M,827.6289784,2020-01-21,22,FÃ­sica,67000,60,Aceptada,True,82.76289784,7.448660806,False,4,Tuesday
20454,M,925.5785823,2020-01-22,3,FÃ­sica,67000,60,En proceso,True,0.0,9.255785823,False,5,Wednesday
20455,M,330.3640628,2020-10-01,10,FÃ­sica,67000,60,Aceptada,True,0.0,3.303640628,False,4,Thursday
20456,M,180.1822169,2020-02-01,14,Virtual,67000,60,Aceptada,True,0.0,3.603644338,False,1,Saturday
20457,M,879.2357561,2020-01-22,12,Virtual,67000,60,Rechazada,True,87.92357561,15.82624361,False,1,Wednesday
20458,M,760.7798911,2020-01-15,18,FÃ­sica,67000,60,Aceptada,True,0.0,7.607798911,False,4,Wednesday
20459,--,248.8295822,2020-01-21,3,FÃ­sica,44000,40,Aceptada,False,0.0,2.488295822,False,2,Tuesday
20460,--,116.8809033,2020-01-18,18,FÃ­sica,44000,40,Aceptada,False,0.0,1.168809033,False,5,Saturday
20461,--,933.2049807,2020-01-14,20,Virtual,44000,40,En proceso,False,0.0,18.66409961,False,1,Tuesday
20462,F,21.88801983,2020-01-19,6,FÃ­sica,81000,57,En proceso,False,0.0,0.218880198,False,4,Sunday
20463,F,404.4928752,2020-01-27,7,FÃ­sica,81000,57,Aceptada,False,0.0,4.044928752,False,3,Monday
20464,F,372.4354606,2020-01-16,15,FÃ­sica,81000,57,Aceptada,False,0.0,3.724354606,False,3,Thursday
20465,F,829.5487918,2020-01-24,6,FÃ­sica,81000,57,Aceptada,False,0.0,8.295487918,False,2,Friday
20466,F,17.15400587,2020-11-01,8,Virtual,81000,57,Aceptada,False,1.715400587,0.308772106,False,5,Sunday
20467,F,897.814007,2020-01-21,5,Virtual,81000,57,Aceptada,False,0.0,17.95628014,False,5,Tuesday
20468,F,662.4123761,2020-01-20,13,FÃ­sica,81000,57,Aceptada,False,0.0,6.624123761,False,3,Monday
20469,F,798.8654833,2020-01-16,19,FÃ­sica,81000,57,En proceso,False,0.0,7.988654833,False,1,Thursday
20470,F,615.4514627,2020-02-01,13,FÃ­sica,81000,57,En proceso,False,61.54514627,5.539063165,False,4,Saturday
20471,F,994.3965705,2020-01-20,1,Virtual,81000,57,En proceso,False,99.43965705,17.89913827,False,4,Monday
20472,F,54.17016521,2020-01-16,9,FÃ­sica,81000,57,Aceptada,False,0.0,0.541701652,False,3,Thursday
20473,F,175.6724022,2020-01-20,5,Virtual,99000,45,Aceptada,False,0.0,3.513448043,False,3,Monday
20474,F,736.8458381,2020-10-01,12,FÃ­sica,99000,45,Aceptada,False,0.0,7.368458381,False,3,Thursday
20475,--,644.6902759,2020-01-15,4,FÃ­sica,52000,61,En proceso,False,0.0,6.446902759,False,2,Wednesday
20476,--,208.3756623,2020-07-01,2,FÃ­sica,52000,61,Aceptada,False,0.0,2.083756623,False,4,Wednesday
20477,--,288.4057283,2020-01-13,4,FÃ­sica,52000,61,En proceso,False,0.0,2.884057283,False,4,Monday
20478,--,511.6327805,2020-01-17,22,FÃ­sica,52000,61,Aceptada,False,0.0,5.116327805,False,5,Friday
20479,--,525.353924,2020-01-23,14,FÃ­sica,52000,61,En proceso,False,52.5353924,4.728185316,False,2,Thursday
20480,M,311.6304165,2020-06-01,3,Virtual,27000,51,Aceptada,False,0.0,6.23260833,False,4,Monday
20481,M,777.0258948,2020-01-29,14,Virtual,27000,51,En proceso,False,0.0,15.5405179,False,4,Wednesday
20482,M,339.2110014,2020-03-01,13,Virtual,27000,51,Aceptada,False,0.0,6.784220027,False,5,Sunday
20483,M,696.5498064,2020-05-01,18,Virtual,27000,51,Aceptada,False,69.65498064,12.53789652,False,4,Friday
20484,M,717.6622765,2020-12-01,6,FÃ­sica,27000,51,En proceso,False,0.0,7.176622765,False,4,Tuesday
20485,M,844.7350024,2020-01-22,6,FÃ­sica,27000,51,Aceptada,False,0.0,8.447350024,False,5,Wednesday
20486,M,511.700644,2020-03-01,6,Virtual,27000,51,Rechazada,False,51.1700644,9.210611592,False,3,Sunday
20487,M,849.7597133,2020-01-23,4,Virtual,27000,51,Rechazada,False,0.0,16.99519427,False,4,Thursday
20488,M,169.5637567,2020-01-22,6,Virtual,27000,51,Aceptada,False,0.0,3.391275134,False,4,Wednesday
20489,M,65.63342858,2020-01-17,10,FÃ­sica,27000,51,Aceptada,False,0.0,0.656334286,False,5,Friday
20490,M,572.3025703,2020-05-01,17,FÃ­sica,27000,51,Aceptada,False,0.0,5.723025703,False,1,Friday
20491,M,528.6945584,2020-01-28,5,Virtual,27000,51,Aceptada,False,0.0,10.57389117,False,1,Tuesday
20492,F,337.9066117,2020-03-01,3,FÃ­sica,90000,45,Aceptada,True,0.0,3.379066117,False,4,Sunday
20493,M,575.7933061,2020-07-01,16,FÃ­sica,53000,37,Aceptada,False,0.0,5.757933061,False,4,Wednesday
20494,F,754.0348131,2020-08-01,8,FÃ­sica,29000,45,Aceptada,False,0.0,7.540348131,False,5,Saturday
20495,F,780.2011911,2020-05-01,8,Virtual,29000,45,Rechazada,False,156.0402382,12.48321906,False,5,Friday
20496,F,112.1805049,2020-09-01,13,FÃ­sica,29000,45,Aceptada,False,11.21805049,1.009624544,False,4,Tuesday
20497,F,783.2263639,2020-01-15,3,FÃ­sica,29000,45,Aceptada,False,0.0,7.832263639,False,5,Wednesday
20498,F,254.9716269,2020-01-17,1,FÃ­sica,29000,45,Aceptada,False,0.0,2.549716269,False,2,Friday
20499,F,456.2645391,2020-01-14,17,FÃ­sica,29000,45,Aceptada,False,0.0,4.562645391,False,4,Tuesday
20500,M,277.9283857,2020-01-30,8,Virtual,61000,46,Aceptada,False,0.0,5.558567715,False,3,Thursday
20501,F,544.4416351,2020-11-01,15,FÃ­sica,50000,51,Aceptada,False,0.0,5.444416351,False,2,Sunday
20502,F,571.9081138,2020-01-30,20,FÃ­sica,50000,51,En proceso,False,57.19081138,5.147173024,False,3,Thursday
20503,F,212.978633,2020-01-18,20,Virtual,50000,51,Aceptada,False,0.0,4.25957266,False,1,Saturday
20504,F,986.8942713,2020-01-23,2,Virtual,50000,51,En proceso,False,98.68942713,17.76409688,False,5,Thursday
20505,F,878.4460183,2020-01-25,21,FÃ­sica,50000,51,Aceptada,False,0.0,8.784460183,False,3,Saturday
20506,F,737.6079001,2020-01-20,22,Virtual,50000,51,Aceptada,False,0.0,14.752158,False,1,Monday
20507,F,878.3141953,2020-01-20,8,Virtual,50000,51,Aceptada,False,0.0,17.56628391,False,4,Monday
20508,F,827.5330215,2020-01-30,11,FÃ­sica,50000,51,Aceptada,False,82.75330215,7.447797194,False,2,Thursday
20509,M,150.4884522,2020-01-30,11,Virtual,66000,59,Aceptada,True,0.0,3.009769045,False,4,Thursday
20510,M,646.4624248,2020-10-01,16,FÃ­sica,66000,59,Aceptada,True,0.0,6.464624248,False,2,Thursday
20511,M,853.2410432,2020-01-19,11,FÃ­sica,66000,59,Aceptada,True,85.32410432,7.679169389,False,1,Sunday
20512,M,55.98634437,2020-05-01,8,FÃ­sica,66000,59,Rechazada,True,0.0,0.559863444,False,1,Friday
20513,M,930.0772111,2020-01-30,6,FÃ­sica,66000,59,Aceptada,True,93.00772111,8.3706949,False,4,Thursday
20514,--,190.2613191,2020-03-01,21,Virtual,44000,43,Aceptada,False,0.0,3.805226381,False,3,Sunday
20515,--,890.1088976,2020-03-01,13,FÃ­sica,44000,43,En proceso,False,0.0,8.901088976,False,5,Sunday
20516,--,851.441784,2020-01-19,17,FÃ­sica,44000,43,Rechazada,False,85.1441784,7.662976056,False,3,Sunday
20517,--,75.74810807,2020-03-01,22,FÃ­sica,44000,43,Aceptada,False,0.0,0.757481081,False,1,Sunday
20518,F,624.2937481,2020-01-20,13,Virtual,82000,36,Aceptada,False,0.0,12.48587496,False,4,Monday
20519,F,170.8834028,2020-01-24,9,FÃ­sica,82000,36,Aceptada,False,0.0,1.708834028,True,5,Friday
20520,F,440.1304209,2020-10-01,5,FÃ­sica,82000,36,Aceptada,False,44.01304209,3.961173788,False,5,Thursday
20521,F,525.3170076,2020-05-01,3,FÃ­sica,82000,36,Aceptada,False,0.0,5.253170076,False,4,Friday
20522,F,894.9387353,2020-12-01,7,Virtual,28000,46,Aceptada,False,89.49387353,16.10889724,False,4,Tuesday
20523,F,50.86980601,2020-01-27,3,FÃ­sica,28000,46,Aceptada,False,0.0,0.50869806,False,1,Monday
20524,F,110.8385374,2020-08-01,10,Virtual,28000,46,En proceso,False,0.0,2.216770747,False,1,Saturday
20525,M,942.6824168,2020-08-01,17,FÃ­sica,66000,36,Aceptada,False,0.0,9.426824168,False,5,Saturday
20526,M,91.03381299,2020-01-23,2,FÃ­sica,66000,36,En proceso,False,0.0,0.91033813,False,1,Thursday
20527,M,73.91048286,2020-01-13,19,FÃ­sica,66000,36,Aceptada,False,7.391048286,0.665194346,False,2,Monday
20528,--,54.68965072,2020-01-18,16,FÃ­sica,36000,42,En proceso,False,5.468965072,0.492206857,False,4,Saturday
20529,--,310.0012243,2020-04-01,1,FÃ­sica,36000,42,En proceso,False,31.00012243,2.790011018,False,5,Wednesday
20530,--,217.404869,2020-07-01,9,FÃ­sica,36000,42,Aceptada,False,0.0,2.17404869,False,3,Wednesday
20531,M,458.4945774,2020-03-01,21,Virtual,47000,55,En proceso,False,45.84945774,8.252902393,False,4,Sunday
20532,M,889.6853729,2020-01-18,7,FÃ­sica,47000,55,Aceptada,False,0.0,8.896853729,False,5,Saturday
20533,M,302.03157,2020-01-26,17,FÃ­sica,47000,55,Aceptada,False,0.0,3.0203157,False,5,Sunday
20534,M,466.2445602,2020-01-13,22,Virtual,79000,45,En proceso,False,0.0,9.324891203,False,1,Monday
20535,M,99.546655,2020-01-16,4,FÃ­sica,79000,45,Rechazada,False,19.909331,0.79637324,False,4,Thursday
20536,M,211.7268936,2020-09-01,4,FÃ­sica,79000,45,Aceptada,False,0.0,2.117268936,False,2,Tuesday
20537,M,818.1074596,2020-01-23,12,Virtual,79000,45,Aceptada,False,81.81074596,14.72593427,False,4,Thursday
20538,M,137.1522283,2020-06-01,12,FÃ­sica,79000,45,Aceptada,False,13.71522283,1.234370055,False,4,Monday
20539,M,617.2199039,2020-01-19,1,FÃ­sica,79000,45,En proceso,False,61.72199039,5.554979135,False,5,Sunday
20540,M,386.5378981,2020-01-21,4,FÃ­sica,79000,45,Aceptada,False,0.0,3.865378981,False,1,Tuesday
20541,M,13.98067549,2020-01-27,12,FÃ­sica,79000,45,Aceptada,False,0.0,0.139806755,False,2,Monday
20542,M,757.9379787,2020-01-22,6,FÃ­sica,79000,45,En proceso,False,0.0,7.579379787,False,2,Wednesday
20543,M,653.8130597,2020-01-25,19,Virtual,79000,45,En proceso,False,65.38130597,11.76863508,False,3,Saturday
20544,F,10.76015612,2020-01-19,22,Virtual,91000,61,Aceptada,False,0.0,0.215203122,False,2,Sunday
20545,F,162.5196764,2020-01-20,7,FÃ­sica,91000,61,Rechazada,False,0.0,1.625196764,False,5,Monday
20546,F,495.3919857,2020-01-14,10,FÃ­sica,91000,61,Rechazada,False,0.0,4.953919857,False,2,Tuesday
20547,F,462.0556218,2020-01-30,5,Virtual,91000,61,Aceptada,False,46.20556218,8.317001192,False,5,Thursday
20548,F,526.3412487,2020-01-30,17,Virtual,91000,61,En proceso,False,52.63412487,9.474142477,False,5,Thursday
20549,F,305.8601956,2020-01-26,5,FÃ­sica,91000,61,Aceptada,False,0.0,3.058601956,False,4,Sunday
20550,F,820.5677027,2020-01-19,12,Virtual,91000,61,Aceptada,False,0.0,16.41135405,False,4,Sunday
20551,F,172.3630097,2020-07-01,17,Virtual,91000,61,Aceptada,False,34.47260194,2.757808155,False,2,Wednesday
20552,F,31.52846019,2020-09-01,11,FÃ­sica,91000,61,Aceptada,False,0.0,0.315284602,False,4,Tuesday
20553,F,3.014622156,2020-01-19,10,Virtual,91000,61,En proceso,False,0.301462216,0.054263199,False,2,Sunday
20554,F,99.18510458,2020-06-01,21,FÃ­sica,91000,61,En proceso,False,0.0,0.991851046,False,5,Monday
20555,F,163.0604074,2020-03-01,4,FÃ­sica,91000,61,Aceptada,False,0.0,1.630604074,False,1,Sunday
20556,F,590.1893288,2020-01-20,1,FÃ­sica,91000,61,Aceptada,False,0.0,5.901893288,False,3,Monday
20557,F,837.4858188,2020-08-01,23,Virtual,91000,61,Aceptada,False,0.0,16.74971638,False,3,Saturday
20558,F,989.3402099,2020-01-19,5,Virtual,76000,51,Aceptada,False,0.0,19.7868042,False,1,Sunday
20559,F,846.4130693,2020-01-23,8,FÃ­sica,76000,51,Rechazada,False,0.0,8.464130693,False,4,Thursday
20560,F,451.6202982,2020-01-28,15,FÃ­sica,76000,51,Aceptada,False,45.16202982,4.064582684,False,5,Tuesday
20561,F,860.2750239,2020-01-17,4,Virtual,76000,51,En proceso,False,0.0,17.20550048,False,3,Friday
20562,F,131.6532106,2020-01-30,6,FÃ­sica,76000,51,En proceso,False,0.0,1.316532106,False,3,Thursday
20563,F,407.0236587,2020-01-13,3,FÃ­sica,76000,51,Aceptada,False,0.0,4.070236587,False,5,Monday
20564,M,556.0496077,2020-01-18,16,Virtual,96000,53,Aceptada,False,0.0,11.12099215,False,5,Saturday
20565,M,499.2334058,2020-01-17,23,FÃ­sica,96000,53,Aceptada,False,0.0,4.992334058,False,4,Friday
20566,M,302.6858354,2020-01-25,16,Virtual,96000,53,En proceso,False,0.0,6.053716709,False,2,Saturday
20567,M,710.5205851,2020-12-01,3,FÃ­sica,96000,53,En proceso,False,0.0,7.105205851,False,5,Tuesday
